Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image164,0,8.399124146,668.7866295,25.86090929,0.223068889,3.510394007,12.86976627,125.7508735,0.431082514,0.185832134,0.626508639,3.939902166,0.972094672,7.46E-155
Image165,0,18.79312134,1233.61629,35.12287417,0.058231955,2.285252006,5.438376939,135.7646771,0.210193738,0.044181408,0.519120521,4.386619374,0.961115127,7.46E-155
Image166,0,13.25604248,955.1041805,30.90475984,0.08625284,2.735194542,7.731126325,165.4101843,0.258797044,0.06697591,0.525501461,5.05388941,0.956615382,7.46E-155
Image167,0,7.056350708,560.9453287,23.68428442,0.122941541,3.717312457,14.16331822,218.5579522,0.312643641,0.097746046,0.542133908,5.576143451,0.944348952,7.46E-155
Image168,0,6.037521362,455.6561255,21.34610329,0.087549023,3.904165552,15.58546357,124.2613358,0.260829807,0.068032188,0.536860553,4.22120098,0.961063723,7.46E-155
Image169,0,7.30305481,533.6349902,23.10054091,0.239992265,3.570537658,13.17522644,81.98381877,0.448384568,0.201048721,0.659414787,3.182847896,0.978047385,7.46E-155
Image170,0,14.59744263,908.384526,30.13941814,0.115190882,2.486920545,6.512311349,132.7705529,0.301776267,0.091068915,0.571536333,4.502283654,0.961761861,7.46E-155
Image171,0,17.8188324,1054.360771,32.47092192,0.09208684,2.251392061,5.416713809,123.8595964,0.267985708,0.071816339,0.54296239,4.296801202,0.963444585,7.46E-155
Image172,0,23.26179504,1232.900742,35.11268634,0.063351729,1.953760635,4.17477677,133.539743,0.219872998,0.048344135,0.523985471,4.664726165,0.957974222,7.46E-155
Image173,1,5.171203613,784.1244325,28.00222192,0.001586935,5.935283159,36.78618438,93.5952381,0.033187286,0.001101396,0.308435856,5.935897436,0.970350338,7.46E-155
Image174,1,3.359558105,566.90778,23.80982528,0.001918828,7.686397945,61.77621374,219.6023077,0.036516188,0.001333432,0.231069215,9.41,0.945171248,7.46E-155
Image175,1,2.078048706,256.5019181,16.01567726,0.028151336,8.590158521,80.31282679,482.9785661,0.143969633,0.020727255,0.403361762,9.019955654,0.914349649,7.46E-155
Image176,0,17.76571655,1488.724647,38.58399469,0.134640167,2.641780677,7.416733871,136.8884088,0.328372001,0.107828171,0.539454173,5.056350365,0.97842681,7.46E-155
Image177,1,19.85404968,1614.830626,40.18495522,0.002936454,2.591256755,6.982732526,181.5025862,0.045264507,0.002048876,0.346975631,6.936128527,0.943518908,7.46E-155
Image178,1,16.00057983,1404.383177,37.47510076,0.002162593,2.90675882,8.775457565,162.6693487,0.038757848,0.001502171,0.363354219,6.192911877,0.954496989,7.46E-155
Image179,0,14.49136353,1115.298903,33.39609113,0.066818911,2.792330625,8.090985002,157.6120683,0.226351657,0.051235073,0.472292767,6.063249727,0.966262087,7.46E-155
Image180,0,6.989135742,626.4178557,25.02834105,0.112641941,4.071758655,17.08560624,151.0357375,0.298429221,0.08906,0.513186299,5.976868096,0.970666508,7.46E-155
Image181,1,10.49253845,1035.774528,32.18345115,0.002431455,3.523061681,12.82687259,191.6810513,0.041098765,0.001689108,0.349777718,6.424075276,0.893413542,7.46E-155
Image182,0,17.59492493,1224.619802,34.99456818,0.066543103,2.374147084,5.810563997,179.3647121,0.225151315,0.050693114,0.541736563,4.059699508,0.951368741,7.46E-155
Image183,0,10.78651428,785.0667571,28.01904276,0.09552443,2.973596088,9.065326354,153.2113501,0.27298758,0.074522219,0.558431617,4.182334096,0.957463465,7.46E-155
Image184,0,5.257415771,448.4777474,21.1772932,0.093669693,4.330853213,19.014619,127.9146199,0.270107112,0.072957852,0.548364722,4.106432749,0.966278351,7.46E-155
Image185,0,7.177856445,597.2018463,24.43771361,0.1114596,3.704472173,13.89454568,106.2076379,0.295827195,0.087513729,0.605225926,3.221216407,0.973605696,7.46E-155
Image186,1,9.009887695,1433.538737,37.8621016,0.001599979,4.708435439,23.10431126,148.4670495,0.033351151,0.001112299,0.325205193,5.844681433,0.973226197,7.46E-155
Image187,0,14.20219421,842.158179,29.01996173,0.077858732,2.434854106,6.160252765,96.95345878,0.244966358,0.060008517,0.555768678,3.312663229,0.964819404,7.46E-155
Image188,0,10.02609253,664.7297676,25.7823538,0.075166143,2.937524154,8.845311819,123.2932775,0.240608766,0.057892579,0.514575022,3.937535707,0.955539437,7.46E-155
Image189,0,4.696151733,348.5503208,18.66950243,0.114490345,4.274215228,18.56189918,171.567597,0.300815813,0.090490153,0.546353141,4.571946357,0.943940816,7.46E-155
Image190,0,7.055725098,578.6817078,24.05580404,0.111147163,3.787437108,14.63536134,118.6981838,0.295875032,0.087542035,0.582277089,3.46207265,0.971363069,7.46E-155
Image191,1,10.59169006,1513.750372,38.90694503,0.003761691,4.219643491,18.73148832,226.439442,0.051449825,0.002647084,0.305206764,6.923060664,0.958032816,7.46E-155
Image192,1,11.68884277,1671.079113,40.87883454,0.002495086,4.140525857,18.08804218,167.2536178,0.041802474,0.001747447,0.30192558,6.757142857,0.976252624,7.46E-155
Image193,1,15.13829041,1668.566436,40.84808975,0.003557185,3.797471875,16.15312383,149.5822953,0.0498418,0.002484205,0.386958748,5.685419645,0.980546058,7.46E-155
Image194,0,2.367599487,91.27822229,9.553963695,0.119965397,4.41755004,19.93429427,27.51594678,0.306285672,0.093810913,0.656906583,1.926735921,0.967148324,7.46E-155
Image195,0,2.768844604,101.3517127,10.06735878,0.186978995,3.995753917,16.32131101,23.71281646,0.390365234,0.152385016,0.727306707,1.489978903,0.972303744,7.46E-155
Image196,0,4.296356201,145.1303107,12.04700422,0.189579392,3.16053584,10.29118256,27.97654258,0.393367667,0.154738121,0.715491944,1.705932347,0.966906964,7.46E-155
Image197,0,3.360656738,129.5556231,11.38225035,0.104156892,3.821324633,15.10975711,48.28075881,0.28556622,0.081548066,0.604756028,2.771815718,0.946236516,7.46E-155
Image198,0,22.71141052,1133.055143,33.66088446,0.060649185,1.919386923,4.026807838,102.6536155,0.214770187,0.046126233,0.490865219,4.348589065,0.964069977,7.46E-155
Image199,0,18.82687378,1052.203703,32.43768955,0.082092814,2.127373968,4.811497837,109.8055671,0.25184305,0.063424922,0.538081358,3.954677152,0.964327367,7.46E-155
Image200,0,14.27661133,849.4860803,29.14594449,0.09185678,2.45529463,6.29399447,125.1969611,0.267449268,0.071529111,0.524303659,4.6113327,0.958311299,7.46E-155
Image201,0,9.733795166,646.0743051,25.41799176,0.09757217,3.023097687,9.418475846,214.4367548,0.276268756,0.076324426,0.50720531,6.093411026,0.930512333,7.46E-155
Image202,0,3.719146729,273.8338829,16.54792685,0.17442521,4.961717908,25.6099552,291.5692641,0.377315238,0.142366789,0.544572281,7.135642136,0.909849114,7.46E-155
Image203,0,9.285873413,873.7387646,29.55907246,0.287337148,3.494991553,12.52574267,144.1413347,0.494784529,0.244811731,0.716353349,3.069706499,0.976571831,7.46E-155
Image204,0,7.380554199,797.9631411,28.24824138,0.101308598,4.137496894,17.34515289,180.6926437,0.281474378,0.079227826,0.559306947,4.421806745,0.971652669,7.46E-155
Image205,1,4.856613159,582.2490262,24.12983685,0.001663748,5.552020499,31.91299942,161.3645508,0.033986175,0.00115506,0.29974497,6.40443982,0.96603576,7.46E-155
Image206,0,6.322128296,561.574002,23.69755266,0.088488017,4.148946655,17.55575375,101.0990551,0.262148667,0.068721924,0.523104115,4.254480287,0.977559507,7.46E-155
Image207,1,5.723388672,508.4786212,22.54947053,0.003970179,4.795526004,26.17817149,112.6474299,0.05266891,0.002774014,0.319555726,6.153037383,0.954507887,7.46E-155
Image208,0,11.80517578,636.4148318,25.22726366,0.110035561,2.566820114,6.88316492,93.63013612,0.294342369,0.08663743,0.559168989,3.791832858,0.962765745,7.46E-155
Image209,0,6.634460449,378.0796723,19.44427094,0.112405663,3.460094038,12.41784754,110.0756528,0.297869565,0.088726278,0.544694744,4.4656298,0.95196286,7.46E-155
Image210,0,1.360122681,78.23637029,8.845132576,0.227872898,7.29917648,55.70316932,115.3273596,0.436012959,0.1901073,0.611294759,4.309438471,0.935438273,7.46E-155
Image211,0,13.15731812,1420.345734,37.6874745,0.231131634,3.182064323,10.37830833,272.2806818,0.439295639,0.192980658,0.648154979,4.348538961,0.968514915,7.46E-155
Image212,1,10.29090881,463.1891882,21.5218305,0.02832948,3.330403459,13.61630379,55.0976686,0.144246196,0.020806965,0.484881633,3.329359852,0.96735363,7.46E-155
Image213,1,7.76763916,504.9678565,22.47148986,0.004364189,3.949510963,17.48505055,34.14516129,0.055133279,0.003039678,0.419556836,3.315668203,0.982781944,7.46E-155
Image214,1,4.861053467,315.6277741,17.76591608,0.061674831,4.62645515,23.3551229,76.32175111,0.215811081,0.046574423,0.58517975,2.806979948,0.969845438,7.46E-155
Image215,0,1.401657104,49.79641705,7.05665764,0.274211104,5.300767389,28.5525763,51.19303279,0.481847467,0.232176981,0.708219889,2.218032787,0.929908331,7.46E-155
Image216,0,4.179321289,173.359495,13.16660529,0.316996787,3.511991186,12.7715771,21.08154235,0.522066511,0.272553441,0.756060591,1.357142857,0.982213057,7.46E-155
Image217,0,9.336349487,282.8588566,16.81840827,0.117570719,2.209120489,5.259170077,29.76686508,0.304623802,0.092795661,0.609104205,2.218849206,0.968817232,7.46E-155
Image218,0,5.463287354,331.6865568,18.21226391,0.133985013,3.683146378,13.81169451,72.44130627,0.326698601,0.106731976,0.622172941,2.764594629,0.968933782,7.46E-155
Image219,1,5.401229858,448.4272869,21.17610179,0.10935945,4.541662154,22.45757418,123.9836601,0.293768866,0.086300147,0.525234377,4.235122119,0.969018395,7.46E-155
Image220,0,17.2237854,745.462619,27.30316134,0.063946124,2.015174289,4.348895406,98.47447593,0.220383277,0.048568789,0.562061261,3.461859472,0.948622595,7.46E-155
Image221,0,15.44198608,724.5126635,26.9167729,0.062238612,2.15816016,4.882726391,118.097,0.217136524,0.04714827,0.555824318,3.891555556,0.939302228,7.46E-155
Image222,0,11.43287659,603.8207349,24.57276409,0.087488081,2.571460258,6.865531901,131.6428865,0.2604729,0.067846132,0.536910012,4.488018622,0.941169661,7.46E-155
Image223,0,6.740112305,375.9667953,19.38986321,0.105075166,3.329640561,11.43147989,151.4610684,0.28746499,0.082636121,0.520823703,5.273999606,0.929487742,7.46E-155
Image224,0,1.475738525,85.55851039,9.249784343,0.202830432,6.891268709,49.1618771,199.8980464,0.409303327,0.167529213,0.594649564,5.758852259,0.891941704,7.46E-155
Image225,0,6.483642578,552.8970232,23.51376242,0.141788737,3.925870176,15.61691544,174.0867647,0.336812994,0.113442993,0.633002513,3.576176471,0.960287228,7.46E-155
Image226,1,15.66487122,1186.771639,34.44955208,0.037934814,2.656828114,7.329898736,173.8375944,0.167968091,0.02821328,0.499040911,4.7865433,0.950868007,7.46E-155
Image227,0,5.568756104,377.4891111,19.42907901,0.247264837,3.982930298,16.51100601,77.0191291,0.455877339,0.207824149,0.686241477,2.514466981,0.974442248,7.46E-155
Image228,0,8.679672241,535.8046252,23.14745397,0.184785466,3.14505912,10.37872421,82.33877234,0.389171161,0.151454192,0.633031986,3.100091827,0.972322302,7.46E-155
Image229,0,23.37072754,1207.08966,34.74319589,0.053912032,1.968054118,4.26160417,140.8181818,0.202022416,0.040813056,0.546176714,3.767736185,0.953267518,7.46E-155
Image230,0,22.22076416,1178.247788,34.32561417,0.048923505,2.020023873,4.416069997,152.2898256,0.191878119,0.036817213,0.556137608,3.674612403,0.945654122,7.46E-155
Image231,0,14.1089325,818.8319718,28.6152402,0.065343452,2.472756741,6.387902123,136.5972814,0.223276483,0.049852388,0.569658422,3.858342217,0.948160226,7.46E-155
Image232,0,7.306900024,674.3187816,25.96764875,0.087607685,3.915002567,15.63298195,212.7614764,0.260994141,0.068117942,0.518815834,5.305210918,0.955106656,7.46E-155
Image233,1,3.70425415,475.7465569,21.81161518,0.002107955,6.290616394,40.86115833,91.23846154,0.038256912,0.001463591,0.312153255,5.258241758,0.940951049,7.46E-155
Image234,1,15.97277832,1139.408216,33.75512133,0.003487924,2.674927417,7.543475333,118.573227,0.049270965,0.002427628,0.366119,5.488475177,0.924975611,7.46E-155
Image235,0,22.25421143,1342.464233,36.63965383,0.059024963,2.106304968,4.743784302,144.1707807,0.211897667,0.044900621,0.497514663,4.949528397,0.96034218,7.46E-155
Image236,0,19.09094238,1252.393638,35.38917402,0.062799211,2.297886253,5.530486571,139.6580796,0.218825752,0.04788471,0.507771728,4.836533958,0.962638903,7.46E-155
Image237,0,7.969451904,596.2458134,24.41814517,0.086499384,3.714233931,14.49090443,194.211777,0.259520782,0.067351036,0.47221791,6.803960396,0.949237608,7.46E-155
Image238,0,1.82774353,86.90486349,9.322277806,0.143684203,6.639859284,49.99206482,84.53418124,0.339938265,0.115558024,0.542232082,4.091017488,0.934855403,7.46E-155
Image239,0,4.491531372,272.5594724,16.50937529,0.139358976,4.301850356,20.01076025,97.54552611,0.334000802,0.111556536,0.613144631,3.467856206,0.958619203,7.46E-155
Image240,0,6.781799316,361.7312773,19.0192344,0.21027547,3.385163535,12.21391301,73.76076688,0.417285337,0.174127053,0.664849119,2.789663795,0.965401698,7.46E-155
Image241,0,11.72808838,643.4388435,25.36609634,0.068036129,2.571545082,6.829883389,130.6970414,0.22761009,0.051806353,0.557216154,4.012573964,0.939584725,7.46E-155
Image242,0,7.384170532,459.6476949,21.43939586,0.109022112,3.267385449,10.92606897,162.0441801,0.292655888,0.085647468,0.589053595,4.374681393,0.935781642,7.46E-155
Image243,0,3.893081665,249.4630836,15.79440039,0.092824373,4.445732574,20.20789371,92.12332952,0.268645961,0.072170653,0.553316342,3.869033982,0.958599368,7.46E-155
Image244,0,5.40335083,370.2332616,19.24144645,0.306102511,3.903107016,15.60787277,81.74207146,0.51226007,0.262410379,0.707597725,2.737454837,0.973228704,7.46E-155
Image245,1,19.48269653,1642.617036,40.52921213,0.018357844,3.0122255,10.23461577,141.5827465,0.115625332,0.013369217,0.405049403,5.33471831,0.973332923,7.46E-155
Image246,1,7.192230225,931.2805366,30.51688937,0.003393388,4.880938852,25.20132479,108.3528455,0.04870402,0.002372082,0.337579385,5.701897019,0.976399838,7.46E-155
Image247,1,3.731948853,493.738908,22.22023645,0.002138322,6.700836712,47.76598371,76.81932773,0.038534102,0.001484877,0.296045815,5.460084034,0.979232507,7.46E-155
Image248,0,12.65919495,692.7330937,26.31982321,0.085610038,2.485072041,6.414908954,77.38114316,0.257250088,0.066177608,0.566373459,3.144497863,0.967852017,7.46E-155
Image249,0,8.361038208,496.2003174,22.27555426,0.105293127,3.036942122,9.454096374,98.21053615,0.287145273,0.082452408,0.566560068,3.561367458,0.959186797,7.46E-155
Image250,0,3.502578735,235.4339064,15.34385566,0.192729151,4.668008997,22.11187186,169.295909,0.397768003,0.158219384,0.617149721,4.36727206,0.936820632,7.46E-155
Image251,0,8.490264893,597.5457399,24.44474872,0.186362461,3.309853682,11.33815495,109.0717594,0.390787213,0.152714646,0.642191055,3.32466477,0.970245988,7.46E-155
Image252,1,20.22216797,1499.889005,38.7284005,0.030617038,2.646499485,7.840706984,101.9590154,0.15070236,0.022711201,0.426259997,4.752188809,0.976663016,7.46E-155
Image253,0,5.23046875,345.870583,18.59759616,0.080542409,3.907901705,15.55878178,200.8715278,0.249204761,0.062103013,0.533501996,4.942866162,0.915513574,7.46E-155
Image254,0,8.13130188,549.4138415,23.43957853,0.245003058,3.342622236,11.64384551,75.76750944,0.453504537,0.205666365,0.668669758,2.781749491,0.977450135,7.46E-155
Image255,0,11.89523315,722.9925295,26.8885204,0.153111968,2.690798984,7.614089584,79.45992014,0.351576348,0.123605929,0.606381306,3.290422552,0.975597442,7.46E-155
Image256,0,15.8807373,887.9358359,29.79825223,0.193060716,2.235326036,5.449844405,65.89963195,0.398285022,0.158630959,0.640420161,3.006538212,0.980225717,7.46E-155
Image257,0,3.844009399,251.565584,15.86081915,0.131390471,4.468622217,20.26207161,71.62437276,0.323271711,0.104504599,0.610415896,2.892831541,0.971315279,7.46E-155
Image258,0,4.690155029,285.1487812,16.88634896,0.269254832,3.923746936,15.73454763,48.67368893,0.477244427,0.227762243,0.712660782,2.044598835,0.979863335,7.46E-155
Image259,1,7.345993042,675.5914478,25.99214204,0.002026377,4.07626509,17.54308966,74.13940371,0.037507671,0.001406825,0.348034763,4.748186946,0.962209008,7.46E-155
Image260,0,7.131103516,471.3460508,21.71050554,0.218617054,3.553431724,13.23471823,84.24713209,0.426271254,0.181707182,0.647346577,3.183546378,0.972989952,7.46E-155
Image261,0,10.84017944,669.3304372,25.87142124,0.142870537,2.906066929,8.874614303,79.26449231,0.33880599,0.114789499,0.584811219,3.512861538,0.975497687,7.46E-155
Image262,0,7.273880005,527.8715285,22.97545491,0.3164328,3.526047037,12.85073394,62.14838812,0.521690875,0.272161369,0.721722513,2.309576485,0.982825292,7.46E-155
Image263,0,13.12268066,887.5286749,29.79141948,0.197808524,2.698711912,7.801326,116.0310078,0.403790696,0.163046926,0.61559611,3.730392157,0.971356394,7.46E-155
Image264,1,13.75675964,1460.174185,38.21222559,0.001035367,3.479543182,12.94195768,149.7621359,0.026803497,0.000718427,0.284068096,6.808635667,0.964161606,7.46E-155
Image265,0,3.44090271,126.9945775,11.26918708,0.164287183,3.797160569,15.04356834,32.60502959,0.364729061,0.133027288,0.641385878,2.220625528,0.964841228,7.46E-155
Image266,0,5.978927612,205.5717674,14.33777414,0.138490771,3.042129739,10.1212918,41.38918985,0.332963838,0.110864917,0.619082439,2.493843881,0.958604255,7.46E-155
Image267,0,8.386566162,260.0536578,16.12617927,0.109187248,2.427179396,6.386530122,38.96909072,0.293078456,0.085894982,0.593440576,2.568011009,0.95879588,7.46E-155
Image268,0,4.734130859,150.7490809,12.27799173,0.067961038,3.068011044,9.757218125,39.50770098,0.227246958,0.05164118,0.566610837,2.74849737,0.940508944,7.46E-155
Image269,0,1.924697876,62.05668038,7.87760626,0.065187477,4.704036986,23.36422812,52.16393443,0.223088831,0.049768626,0.513118215,3.359094457,0.906418513,7.46E-155
Image270,1,4.037521362,508.0428116,22.53980505,0.01873541,5.980248328,36.86924688,373.3480519,0.116901153,0.01366588,0.343620155,7.276190476,0.922283581,7.46E-155
Image271,0,2.465042114,74.60684288,8.637525275,0.113101107,3.96281943,16.10257222,18.60362173,0.296989555,0.088202796,0.671099903,1.678873239,0.967586776,7.46E-155
Image272,0,2.961486816,76.19075771,8.728731735,0.146042613,3.505208547,12.80879973,17.4632403,0.341621753,0.116705422,0.695355281,1.474132063,0.963785646,7.46E-155
Image273,1,7.48890686,277.2354768,16.65038969,0.015020572,3.004280888,9.825255317,28.67117794,0.103517807,0.010715936,0.505340031,2.459816207,0.964722949,7.46E-155
Image274,1,6.569030762,295.6392354,17.19416283,0.023342474,3.340536648,11.93389584,22.91201388,0.130411252,0.017007095,0.522674147,2.378381137,0.980630778,7.46E-155
Image275,1,3.34928894,167.3711148,12.93719888,0.027690365,4.677813513,23.70626257,43.58881064,0.14201595,0.02016853,0.50578859,3.010172144,0.963281727,7.46E-155
Image276,0,5.333435059,337.1611964,18.36194969,0.122537413,3.882230441,15.40597319,62.33647409,0.311643401,0.09712161,0.618605461,2.927845276,0.975934108,7.46E-155
Image277,0,13.99501038,762.3725838,27.6110953,0.106260986,2.424901325,6.195945388,82.66080094,0.288971473,0.083504512,0.571405386,3.665653495,0.97137652,7.46E-155
Image278,0,14.73556519,831.999061,28.84439393,0.08526295,2.464447452,6.424571452,108.4798335,0.257351012,0.066229543,0.531518813,4.394472898,0.965102856,7.46E-155
Image279,0,17.86251831,932.9980042,30.54501603,0.087097093,2.222542245,5.366947874,133.3725892,0.260325103,0.067769159,0.512145975,5.022315264,0.956870204,7.46E-155
Image280,0,10.30363464,694.0872608,26.34553588,0.080825081,3.056719702,9.685849235,152.5186555,0.250159705,0.062579878,0.518026027,5.095630252,0.954189927,7.46E-155
Image281,0,5.891799927,512.2417121,22.6327575,0.100416513,4.175179364,17.73901546,101.4946706,0.280363368,0.078603618,0.552596941,3.806744714,0.975528649,7.46E-155
Image282,0,7.77835083,610.7260182,24.71287151,0.287619549,3.487224888,12.47115882,99.56009783,0.494983148,0.245008317,0.718918528,2.655310971,0.97679318,7.46E-155
Image283,0,5.127258301,321.2599557,17.92372605,0.259007042,3.911315773,15.83628598,59.90863567,0.467516723,0.218571886,0.672101262,2.545324476,0.976922929,7.46E-155
Image284,0,10.20146179,522.8630396,22.86619863,0.133097871,2.656799856,7.427609502,94.97520661,0.325996003,0.106273394,0.594556269,3.44142726,0.957387254,7.46E-155
Image285,1,1.243713379,164.5158186,12.826372,0.005874881,11.25575888,134.0430433,444.5369822,0.064123422,0.004111813,0.281814183,9.474852071,0.893239154,7.46E-155
Image286,1,4.432220459,451.2868879,21.24351402,0.003412097,5.908762358,39.6267185,226.3098901,0.048834971,0.002384854,0.31800034,6.525902669,0.941908948,7.46E-155
Image287,0,14.68341064,634.6985999,25.19322528,0.054252362,2.242826308,5.548749066,76.7137218,0.202504083,0.041007904,0.52379334,3.692105263,0.962415375,7.46E-155
Image288,0,13.26243591,572.3228472,23.92326999,0.054257502,2.30791498,5.688905755,81.14350329,0.202347273,0.040944419,0.538262514,3.622738487,0.956829249,7.46E-155
Image289,0,12.38674927,549.5952943,23.44344886,0.070514741,2.362192415,5.885516039,68.19473868,0.232339242,0.053981523,0.532486282,3.441741357,0.961246627,7.46E-155
Image290,0,9.744506836,473.1329968,21.75162055,0.082393666,2.657219541,7.30356126,86.52089704,0.25197084,0.063489304,0.563014449,3.601863987,0.952248119,7.46E-155
Image291,0,1.462158203,84.43818194,9.189025081,0.284779909,6.872795103,48.67925023,183.952381,0.492474016,0.242530657,0.648888821,5.125776398,0.896361718,7.46E-155
Image292,0,11.07920837,705.4111779,26.55957789,0.142726264,2.943927677,9.138057349,82.06252308,0.338658164,0.114689352,0.5779554,3.630523077,0.976071776,7.46E-155
Image293,0,14.20195007,826.1126723,28.74217585,0.115418298,2.503593277,6.704059414,91.93575851,0.302292423,0.091380709,0.538297218,4.198031844,0.971337409,7.46E-155
Image294,1,9.388290405,647.3307179,25.44269479,0.116086255,3.349805677,12.43177057,97.77777778,0.303217932,0.091941114,0.55482529,3.548136372,0.971806863,7.46E-155
Image295,1,20.09651184,1241.630949,35.23678404,0.070669304,2.546484754,7.677340557,123.6103282,0.233085292,0.054328753,0.501424675,4.625482625,0.969678398,7.46E-155
Image296,1,18.25309753,1346.231378,36.69102585,0.006857941,2.813953135,8.915196473,119.4619697,0.069670326,0.004853954,0.388984745,5.092727273,0.95979092,7.46E-155
Image297,0,7.512817383,512.0157654,22.62776536,0.111457721,3.516810421,12.98575836,221.3769345,0.296813898,0.08809849,0.509464388,5.698325207,0.92905425,7.46E-155
Image298,0,1.017852783,59.43177274,7.709200525,0.221732775,8.099531095,68.47379668,227.5638889,0.429574001,0.184533822,0.589355766,5.69537037,0.875142003,7.46E-155
Image299,0,5.960403442,350.2219187,18.71421702,0.261207316,3.510135063,12.79028723,73.22045012,0.469751047,0.220666047,0.646882083,2.931596668,0.969806201,7.46E-155
Image300,0,9.938323975,482.9577979,21.97630082,0.13300494,2.738212927,8.29970109,90.68053192,0.326082852,0.106330026,0.554123508,3.659544968,0.955815698,7.46E-155
Image301,1,11.62652588,976.7326091,31.25272163,0.035382666,3.7169668,15.99669359,123.981982,0.162398005,0.026373112,0.407475537,5.098707403,0.973179136,7.46E-155
Image302,1,8.613632202,566.0411143,23.79161857,0.024109542,3.614357476,15.25030699,122.6746685,0.132900042,0.017662421,0.402419055,4.824188386,0.946130666,7.46E-155
Image303,0,3.474121094,211.6677254,14.54880495,0.179469574,4.70672852,23.64414925,138.3635149,0.383072313,0.146744397,0.588391945,3.903775476,0.938381034,7.46E-155
Image304,0,3.221801758,150.889249,12.28369851,0.092534762,4.305114902,19.18650713,37.30889541,0.268356785,0.072015364,0.583648077,2.56076898,0.970802527,7.46E-155
Image305,0,4.965896606,251.4299969,15.85654429,0.249931642,3.669088152,14.08429079,43.77684391,0.458380357,0.210112551,0.71374294,2.05626072,0.975308111,7.46E-155
Image306,0,12.69514465,648.3704847,25.46312009,0.073940071,2.446417455,6.274363482,90.60537717,0.23808219,0.056683129,0.55813119,3.648318043,0.958079572,7.46E-155
Image307,0,8.467834473,471.0174578,21.70293662,0.070432803,2.997619492,9.260205986,133.4688956,0.232320062,0.053972611,0.509289567,4.961359277,0.935582149,7.46E-155
Image308,0,2.013839722,115.9791528,10.76936176,0.244214989,6.005609613,37.52702885,136.8926829,0.452790835,0.20501954,0.630349582,4.463821138,0.926339906,7.46E-155
Image309,0,3.770065308,187.6149526,13.69726077,0.095066306,4.029865462,16.60329047,45.0170068,0.272119429,0.074048983,0.566827477,2.757575758,0.968539,7.46E-155
Image310,1,9.583511353,1082.856779,32.90678925,0.005589021,4.198131264,18.8828315,175.1901432,0.063043568,0.003974491,0.307747619,7.248418248,0.969529807,7.46E-155
Image311,1,10.2328186,1317.123765,36.29219978,0.004487089,4.198489303,18.59353856,185.7444589,0.056340193,0.003174217,0.315185105,7.140994599,0.969884814,7.46E-155
Image312,1,11.60353088,1208.58751,34.76474522,0.001253376,3.947188939,17.06975282,166.5883797,0.029497921,0.000870127,0.290964678,7.518548827,0.965728638,7.46E-155
Image313,0,11.11297607,548.5976032,23.42216052,0.071555025,2.58335032,6.950993664,73.43510324,0.234258096,0.054876855,0.51780967,3.759721105,0.962796378,7.46E-155
Image314,0,4.689407349,259.0937238,16.09638853,0.104569952,3.905110615,15.64672446,50.03205128,0.286339244,0.081990163,0.59519766,2.663589744,0.974259046,7.46E-155
Image315,1,4.57081604,616.0701297,24.82076005,0.013733061,6.31310823,42.41408763,255.2546898,0.099766554,0.009953365,0.29520326,9.464646465,0.968647371,7.46E-155
Image316,1,13.73027039,756.6280763,27.50687326,0.002850682,2.854217898,9.334157624,84.34984472,0.044515651,0.001981643,0.351689744,4.937888199,0.942775986,7.46E-155
Image317,1,17.63461304,851.5784225,29.18181664,0.022191783,2.529586377,7.535865997,85.30098152,0.12731356,0.016208742,0.438327093,4.435679231,0.961074965,7.46E-155
Image318,0,1.414733887,99.93256313,9.996627588,0.189699525,7.412332882,56.00050476,234.2171986,0.394503173,0.155632753,0.596516194,5.723404255,0.911831722,7.46E-155
Image319,0,5.758117676,347.9529728,18.6534976,0.202691028,3.620309383,13.44235814,65.63744003,0.408529906,0.166896684,0.680390807,2.429927529,0.973829513,7.46E-155
Image320,1,5.395858765,918.0225248,30.29888653,0.005716581,6.146546,39.19501934,225.4334252,0.063399963,0.004019555,0.307500579,7.669421488,0.968489192,7.46E-155
Image321,1,8.738815308,1537.895049,39.21600501,0.009825391,4.983258782,25.55019908,165.8346601,0.082947584,0.006880302,0.424232561,6.298836497,0.97660551,7.46E-155
Image322,1,9.537460327,1647.577755,40.5903653,0.015419849,4.750459982,23.17150498,153.3983333,0.104090342,0.010834799,0.469946804,5.708333333,0.977942506,7.46E-155
Image323,1,8.232757568,1398.185008,37.39231215,0.015061371,5.010678065,25.73575742,100.2169568,0.102999201,0.010608835,0.466576566,5.05448098,0.980561098,7.46E-155
Image324,0,5.050918579,191.2681713,13.82997366,0.076154391,3.177651178,10.43627691,55.40572938,0.241533233,0.058338303,0.590514106,2.816741162,0.939318831,7.46E-155
Image325,0,3.834320068,188.9303563,13.74519393,0.115746824,4.217650055,18.46437523,34.51857177,0.302392312,0.09144111,0.616511831,2.462017733,0.978237675,7.46E-155
Image326,0,7.100128174,334.0016041,18.27571077,0.157898224,3.12841918,10.38600152,58.17860163,0.357402437,0.127736502,0.638053917,2.684487805,0.967193504,7.46E-155
Image327,0,10.8686676,452.4134486,21.2700129,0.129228967,2.467839589,6.574422061,46.33086867,0.320924246,0.102992372,0.602444156,2.805895076,0.973298009,7.46E-155
